UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P23458	P35568	JAK1	IRS1
P23458	Q9Y4H2	JAK1	IRS2
P23458	Q05513	JAK1	KPCZ
P23458	O15524	JAK1	SOCS1
P23458	O14543	JAK1	SOCS3
P23458	P42226	JAK1	STAT6
O60674	P24394	JAK2	IL4RA
P52333	P07332	JAK3	FES
P52333	P31785	JAK3	IL2RG
P52333	P24394	JAK3	IL4RA
P52333	Q92835	JAK3	SHIP1
P52333	P35568	JAK3	IRS1
P52333	Q9Y4H2	JAK3	IRS2
P28482	P42226	MK01	STAT6
Q15759	P15336	MK11	ATF2
Q16539	P15336	MK14	ATF2
Q16539	P19419	MK14	ELK1
Q9Y6Q9	Q09472	NCOA3	EP300
Q9Y6Q9	P42226	NCOA3	STAT6
P19838	P42226	NFKB1	STAT6
P42336	O00329	PK3CA	PK3CD
P42336	P27986	PK3CA	P85A
P42336	O00459	PK3CA	P85B
O00329	P42336	PK3CD	PK3CA
O00329	P27986	PK3CD	P85A
O00329	O00459	PK3CD	P85B
P27986	P22681	P85A	CBL
P27986	P07332	P85A	FES
P27986	Q9UQC2	P85A	GAB2
P27986	P35568	P85A	IRS1
P27986	Q9Y4H2	P85A	IRS2
P27986	P42336	P85A	PK3CA
P27986	O00329	P85A	PK3CD
P27986	O00459	P85A	P85B
P27986	P29350	P85A	PTN6
P27986	P23443	P85A	KS6B1
O00459	P22681	P85B	CBL
O00459	P07332	P85B	FES
O00459	Q9UQC2	P85B	GAB2
O00459	P35568	P85B	IRS1
O00459	Q9Y4H2	P85B	IRS2
O00459	P42336	P85B	PK3CA
O00459	O00329	P85B	PK3CD
O00459	P27986	P85B	P85A
O00459	P29350	P85B	PTN6
O00459	P23443	P85B	KS6B1
P19174	P29353	PLCG1	SHC1
P16885	P43405	PLCG2	KSYK
Q05513	P24394	KPCZ	IL4RA
Q05513	P23458	KPCZ	JAK1
Q05513	P23458	KPCZ	JAK1
Q05397	P61073	FAK1	CXCR4
Q06124	Q9UQC2	PTN11	GAB2
Q06124	P24394	PTN11	IL4RA
Q06124	P35568	PTN11	IRS1
Q06124	Q9Y4H2	PTN11	IRS2
P29350	P24394	PTN6	IL4RA
P29350	P27986	PTN6	P85A
P29350	O00459	PTN6	P85B
P20936	O60496	RASA1	DOK2
Q04206	P42226	TF65	STAT6
P23443	P27986	KS6B1	P85A
P23443	O00459	KS6B1	P85B
P29353	P62993	SHC1	GRB2
P29353	P24394	SHC1	IL4RA
P29353	Q92835	SHC1	SHIP1
P29353	P19174	SHC1	PLCG1
Q7KZF4	Q92793	SND1	CBP
Q7KZF4	P42226	SND1	STAT6
O15524	P23458	SOCS1	JAK1
O14543	P23458	SOCS3	JAK1
O75159	P24394	SOCS5	IL4RA
Q07889	P62993	SOS1	GRB2
Q07889	P35568	SOS1	IRS1
P42226	P49715	STAT6	CEBPA
P42226	P17676	STAT6	CEBPB
P42226	Q92793	STAT6	CBP
P42226	Q09472	STAT6	EP300
P42226	P14921	STAT6	ETS1
P42226	Q16695	STAT6	H31T
P42226	P24394	STAT6	IL4RA
P42226	P28482	STAT6	MK01
P42226	Q9Y6Q9	STAT6	NCOA3
P42226	P19838	STAT6	NFKB1
P42226	Q04206	STAT6	TF65
P42226	Q7KZF4	STAT6	SND1
P43405	P31749	KSYK	AKT1
P43405	P24394	KSYK	IL4RA
P43405	P16885	KSYK	PLCG2
