UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P22681	P62993	CBL	GRB2
P22681	Q9GZY6	CBL	NTAL
P22681	P06239	CBL	LCK
P22681	P07948	CBL	LYN
P22681	P07948	CBL	LYN
P22681	P27986	CBL	P85A
P22681	O00459	CBL	P85B
P22681	O14492	CBL	SH2B2
P22681	P29353	CBL	SHC1
P22681	Q9H6Q3	CBL	SLAP2
P22681	P43405	CBL	KSYK
P22681	P52735	CBL	VAV2
Q13191	P43405	CBLB	KSYK
P20248	P24941	CCNA2	CDK2
P30279	P11802	CCND2	CDK4
P30279	Q00534	CCND2	CDK6
P30281	P11802	CCND3	CDK4
P30281	Q00534	CCND3	CDK6
P24864	P24941	CCNE1	CDK2
P15391	Q06187	CD19	BTK
P15391	Q7Z6A9	CD19	BTLA
P15391	P11912	CD19	CD79A
P15391	P40259	CD19	CD79B
P15391	P60033	CD19	CD81
P15391	P20023	CD19	CR2
P15391	P62993	CD19	GRB2
P15391	P13164	CD19	IFM1
P15391	P01871	CD19	IGHM
P15391	P07948	CD19	LYN
P15391	P27986	CD19	P85A
P15391	O00459	CD19	P85B
P15391	P16885	CD19	PLCG2
P15391	Q07889	CD19	SOS1
P15391	P15498	CD19	VAV
P20273	P23634	CD22	AT2B4
P20273	P62993	CD22	GRB2
P20273	P01871	CD22	IGHM
P20273	Q92835	CD22	SHIP1
P20273	Q13094	CD22	LCP2
P20273	P19174	CD22	PLCG1
P20273	P29350	CD22	PTN6
P20273	P29353	CD22	SHC1
P20273	P43405	CD22	KSYK
P06127	P11912	CD5	CD79A
P06127	P40259	CD5	CD79B
P06127	P29350	CD5	PTN6
P21854	P62993	CD72	GRB2
P21854	P29350	CD72	PTN6
P11912	P51451	CD79A	BLK
P11912	Q8WV28	CD79A	BLNK
P11912	Q7Z6A9	CD79A	BTLA
P11912	P15391	CD79A	CD19
P11912	P06127	CD79A	CD5
P11912	P40259	CD79A	CD79B
P11912	P06241	CD79A	FYN
P11912	P01871	CD79A	IGHM
P11912	P06239	CD79A	LCK
P11912	P07948	CD79A	LYN
P11912	P29350	CD79A	PTN6
P11912	P29353	CD79A	SHC1
P11912	P43405	CD79A	KSYK
P40259	P51451	CD79B	BLK
P40259	Q7Z6A9	CD79B	BTLA
P40259	P15391	CD79B	CD19
P40259	P06127	CD79B	CD5
P40259	P11912	CD79B	CD79A
P40259	P01871	CD79B	IGHM
P40259	Q05397	CD79B	FAK1
P40259	P29350	CD79B	PTN6
P40259	P43405	CD79B	KSYK
P40259	P43403	CD79B	ZAP70
P60033	P15391	CD81	CD19
P60033	P20023	CD81	CR2
P60033	P13164	CD81	IFM1
P24941	P20248	CDK2	CCNA2
P24941	P24864	CDK2	CCNE1
P24941	P06400	CDK2	RB
P11802	P30279	CDK4	CCND2
P11802	P30281	CDK4	CCND3
P11802	P06400	CDK4	RB
Q00534	P30279	CDK6	CCND2
Q00534	P30281	CDK6	CCND3
Q00534	P06400	CDK6	RB
P50613	P24941	CDK7	CDK2
Q7LFX5	P08631	CHSTF	HCK
O15111	P25963	IKKA	IKBA
Q96MX0	Q8WV28	CKLF3	BLNK
Q96MX0	Q06187	CKLF3	BTK
Q96MX0	P28482	CKLF3	MK01
P20023	P15391	CR2	CD19
P20023	P60033	CR2	CD81
P20023	P13164	CR2	IFM1
P46108	P56945	CRK	BCAR1
P46108	P22681	CRK	CBL
P46108	Q13905	CRK	RPGF1
P46108	P15498	CRK	VAV
P46109	P56945	CRKL	BCAR1
P46109	P22681	CRKL	CBL
P46109	Q14511	CRKL	CASL
P46109	Q13905	CRKL	RPGF1
P46109	Q07889	CRKL	SOS1
P46109	Q07890	CRKL	SOS2
P41240	Q99704	CSK	DOK1
Q9UN19	Q92918	DAPP1	M4K1
Q9UN19	P19174	DAPP1	PLCG1
Q9UN19	P16885	DAPP1	PLCG2
Q9UJU6	P50570	DBNL	DYN2
P50570	Q9UJU6	DYN2	DBNL
Q99704	P41240	DOK1	CSK
Q99704	P20936	DOK1	RASA1
Q99704	P42680	DOK1	TEC
Q7L591	Q92835	DOK3	SHIP1
P31994	P28482	FCG2B	MK01
P31994	P27361	FCG2B	MK03
P01100	P17275	FOS	JUNB
P53539	P17275	FOSB	JUNB
P06241	P56945	FYN	BCAR1
P06241	P22681	FYN	CBL
P06241	P11912	FYN	CD79A
P06241	P43405	FYN	KSYK
Q13480	Q9GZY6	GAB1	NTAL
Q13480	P28482	GAB1	MK01
Q13480	P27361	GAB1	MK03
Q13480	P31152	GAB1	MK04
Q13480	P27986	GAB1	P85A
Q13480	O00459	GAB1	P85B
Q13480	Q06124	GAB1	PTN11
Q13480	P29353	GAB1	SHC1
Q9UQC2	P28482	GAB2	MK01
Q9UQC2	P27361	GAB2	MK03
Q9UQC2	P31152	GAB2	MK04
Q9UQC2	P27986	GAB2	P85A
Q9UQC2	O00459	GAB2	P85B
Q9UQC2	Q06124	GAB2	PTN11
P62993	Q8WV28	GRB2	BLNK
P62993	P22681	GRB2	CBL
P62993	P15391	GRB2	CD19
P62993	P20273	GRB2	CD22
P62993	P21854	GRB2	CD72
P62993	Q92835	GRB2	SHIP1
P62993	Q9GZY6	GRB2	NTAL
P62993	Q9H400	GRB2	LIME1
P62993	Q06124	GRB2	PTN11
P62993	Q13905	GRB2	RPGF1
P62993	O14492	GRB2	SH2B2
P62993	P29353	GRB2	SHC1
P62993	Q07889	GRB2	SOS1
P62993	Q07890	GRB2	SOS2
P62993	P15498	GRB2	VAV
P78347	Q06187	GTF2I	BTK
P08631	P56945	HCK	BCAR1
P08631	Q7LFX5	HCK	CHSTF
P61978	P15498	HNRPK	VAV
P13164	P15391	IFM1	CD19
P13164	P60033	IFM1	CD81
P13164	P20023	IFM1	CR2
P01871	Q7Z6A9	IGHM	BTLA
P01871	P15391	IGHM	CD19
P01871	P20273	IGHM	CD22
P01871	P11912	IGHM	CD79A
P01871	P40259	IGHM	CD79B
P01871	Q05397	IGHM	FAK1
O14920	P25963	IKKB	IKBA
Q9Y6K9	Q9BXL7	NEMO	CAR11
Q92835	P20273	SHIP1	CD22
Q92835	Q7L591	SHIP1	DOK3
Q92835	P62993	SHIP1	GRB2
Q92835	P27986	SHIP1	P85A
Q92835	O00459	SHIP1	P85B
Q92835	P29353	SHIP1	SHC1
Q08881	P19174	ITK	PLCG1
Q08881	P16885	ITK	PLCG2
Q14571	Q8NDB2	ITPR2	BANK1
P17275	P01100	JUNB	FOS
P17275	P53539	JUNB	FOSB
Q9GZY6	P22681	NTAL	CBL
Q9GZY6	Q13480	NTAL	GAB1
Q9GZY6	P62993	NTAL	GRB2
Q9GZY6	Q07889	NTAL	SOS1
Q9GZY6	P15498	NTAL	VAV
Q9GZY6	P52735	NTAL	VAV2
P06239	P22681	LCK	CBL
P06239	P11912	LCK	CD79A
P06239	P11912	LCK	CD79A
P06239	P40259	LCK	CD79B
P06239	P43405	LCK	KSYK
Q13094	P20273	LCP2	CD22
Q13094	P16333	LCP2	NCK1
Q13094	P19174	LCP2	PLCG1
Q13094	P15498	LCP2	VAV
Q9H400	P62993	LIME1	GRB2
Q9H400	P27986	LIME1	P85A
Q9H400	O00459	LIME1	P85B
Q9H400	P16885	LIME1	PLCG2
P07948	Q8NDB2	LYN	BANK1
P07948	P56945	LYN	BCAR1
P07948	P56945	LYN	BCAR1
P07948	Q06187	LYN	BTK
P07948	P22681	LYN	CBL
P07948	P15391	LYN	CD19
P07948	P15391	LYN	CD19
P07948	P20273	LYN	CD22
P07948	P21854	LYN	CD72
P07948	P11912	LYN	CD79A
P07948	P11912	LYN	CD79A
P07948	P40259	LYN	CD79B
P07948	Q9UQC2	LYN	GAB2
P07948	P14317	LYN	HCLS1
P07948	Q14643	LYN	ITPR1
P07948	Q9H400	LYN	LIME1
P07948	Q14511	LYN	CASL
P07948	P16885	LYN	PLCG2
P07948	Q05397	LYN	FAK1
P07948	P08575	LYN	PTPRC
P07948	P20936	LYN	RASA1
P07948	P43405	LYN	KSYK
P07948	P42680	LYN	TEC
Q9UDY8	O95999	MALT1	BCL10
Q9UDY8	Q9BXL7	MALT1	CAR11
O43318	O95999	M3K7	BCL10
O43318	Q9BXL7	M3K7	CAR11
O43318	O14920	M3K7	IKKB
Q92918	Q8WV28	M4K1	BLNK
Q92918	Q9UN19	M4K1	DAPP1
P28482	P41182	MK01	BCL6
P28482	P15056	MK01	BRAF
P28482	Q96MX0	MK01	CKLF3
P28482	P19419	MK01	ELK1
P28482	P31994	MK01	FCG2B
P28482	Q13480	MK01	GAB1
P28482	Q9UQC2	MK01	GAB2
Q16539	P15336	MK14	ATF2
P27361	P31994	MK03	FCG2B
P27361	Q13480	MK03	GAB1
P27361	Q9UQC2	MK03	GAB2
P31152	Q13480	MK04	GAB1
P31152	Q9UQC2	MK04	GAB2
P45983	P15336	MK08	ATF2
P45983	P05412	MK08	JUN
P49137	P16220	MAPK2	CREB1
P16333	Q8WV28	NCK1	BLNK
P16333	Q13094	NCK1	LCP2
Q14511	P46109	CASL	CRKL
Q14511	P07948	CASL	LYN
Q14511	Q14289	CASL	FAK2
O15530	P31749	PDPK1	AKT1
Q6ZUJ8	P27986	BCAP	P85A
Q6ZUJ8	O00459	BCAP	P85B
O00329	P62070	PK3CD	RRAS2
P27986	P22681	P85A	CBL
P27986	P15391	P85A	CD19
P27986	Q13480	P85A	GAB1
P27986	Q9UQC2	P85A	GAB2
P27986	Q92835	P85A	SHIP1
P27986	Q9H400	P85A	LIME1
P27986	Q6ZUJ8	P85A	BCAP
P27986	O00459	P85A	P85B
P27986	Q06124	P85A	PTN11
P27986	P10114	P85A	RAP2A
O00459	P22681	P85B	CBL
O00459	P15391	P85B	CD19
O00459	Q13480	P85B	GAB1
O00459	Q9UQC2	P85B	GAB2
O00459	Q92835	P85B	SHIP1
O00459	Q9H400	P85B	LIME1
O00459	Q6ZUJ8	P85B	BCAP
O00459	P27986	P85B	P85A
O00459	Q06124	P85B	PTN11
P48426	Q06187	PI42A	BTK
P78356	Q06187	PI42B	BTK
Q8TBX8	Q06187	PI42C	BTK
Q99755	Q06187	PI51A	BTK
O14986	Q06187	PI51B	BTK
O60331	Q06187	PI51C	BTK
P19174	Q8WV28	PLCG1	BLNK
P19174	P20273	PLCG1	CD22
P19174	Q9UN19	PLCG1	DAPP1
P19174	Q13094	PLCG1	LCP2
P19174	Q15139	PLCG1	KPCD1
P19174	P78314	PLCG1	3BP2
P16885	Q8WV28	PLCG2	BLNK
P16885	P15391	PLCG2	CD19
P16885	Q9UN19	PLCG2	DAPP1
P16885	Q9H400	PLCG2	LIME1
P16885	P07948	PLCG2	LYN
P16885	Q15139	PLCG2	KPCD1
Q08209	Q13469	PP2BA	NFAC2
Q08209	Q12968	PP2BA	NFAC3
P05771	Q06187	KPCB	BTK
P05771	Q9BXL7	KPCB	CAR11
P05771	Q9BXL7	KPCB	CAR11
P05771	O15111	KPCB	IKKA
P05771	O14920	KPCB	IKKB
P05771	Q8IV61	KPCB	GRP3
Q04759	Q9BXL7	KPCT	CAR11
Q04759	Q8IV61	KPCT	GRP3
Q15139	P19174	KPCD1	PLCG1
Q15139	P19174	KPCD1	PLCG1
Q15139	P16885	KPCD1	PLCG2
Q15139	P43405	KPCD1	KSYK
Q15139	P43405	KPCD1	KSYK
Q05397	P40259	FAK1	CD79B
Q05397	P01871	FAK1	IGHM
Q05397	P07948	FAK1	LYN
Q14289	P56945	FAK2	BCAR1
Q14289	Q14511	FAK2	CASL
Q14289	Q9ULZ2	FAK2	STAP1
Q06124	Q13480	PTN11	GAB1
Q06124	Q9UQC2	PTN11	GAB2
Q06124	P62993	PTN11	GRB2
Q06124	P27986	PTN11	P85A
Q06124	O00459	PTN11	P85B
Q99952	P42680	PTN18	TEC
Q99952	P42680	PTN18	TEC
P29350	Q8WV28	PTN6	BLNK
P29350	Q8WV28	PTN6	BLNK
P29350	P20273	PTN6	CD22
P29350	P06127	PTN6	CD5
P29350	P21854	PTN6	CD72
P29350	P21854	PTN6	CD72
P29350	P11912	PTN6	CD79A
P29350	P11912	PTN6	CD79A
P29350	P40259	PTN6	CD79B
P29350	P40259	PTN6	CD79B
P29350	Q13094	PTN6	LCP2
P08575	P07948	PTPRC	LYN
P10114	P27986	RAP2A	P85A
Q13905	P46108	RPGF1	CRK
Q13905	P46109	RPGF1	CRKL
Q13905	P62993	RPGF1	GRB2
P20936	Q99704	RASA1	DOK1
P20936	P07948	RASA1	LYN
Q15418	P16220	KS6A1	CREB1
P23443	P62753	KS6B1	RS6
P62070	O00329	RRAS2	PK3CD
O14492	P22681	SH2B2	CBL
O14492	P62993	SH2B2	GRB2
O14492	P29353	SH2B2	SHC1
P78314	P19174	3BP2	PLCG1
P78314	P43405	3BP2	KSYK
P78314	P15498	3BP2	VAV
P78314	P52735	3BP2	VAV2
P29353	P22681	SHC1	CBL
P29353	P20273	SHC1	CD22
P29353	P11912	SHC1	CD79A
P29353	Q13480	SHC1	GAB1
P29353	P62993	SHC1	GRB2
P29353	Q92835	SHC1	SHIP1
P29353	O14492	SHC1	SH2B2
P29353	Q07889	SHC1	SOS1
P29353	Q07890	SHC1	SOS2
Q9H6Q3	P22681	SLAP2	CBL
Q07889	Q8WV28	SOS1	BLNK
Q07889	P15391	SOS1	CD19
Q07889	P46109	SOS1	CRKL
Q07889	P62993	SOS1	GRB2
Q07889	Q9GZY6	SOS1	NTAL
Q07889	P29353	SOS1	SHC1
Q07890	P46109	SOS2	CRKL
Q07890	P62993	SOS2	GRB2
Q07890	P29353	SOS2	SHC1
Q9ULZ2	P42680	STAP1	TEC
P43405	Q8WV28	KSYK	BLNK
P43405	P22681	KSYK	CBL
P43405	P22681	KSYK	CBL
P43405	P20273	KSYK	CD22
P43405	P21854	KSYK	CD72
P43405	P11912	KSYK	CD79A
P43405	P11912	KSYK	CD79A
P43405	P40259	KSYK	CD79B
P43405	P40259	KSYK	CD79B
P43405	Q9UQC2	KSYK	GAB2
P43405	P14317	KSYK	HCLS1
P43405	P27361	KSYK	MK03
P43405	Q6ZUJ8	KSYK	BCAP
P43405	P19174	KSYK	PLCG1
P43405	P16885	KSYK	PLCG2
P43405	Q15139	KSYK	KPCD1
P43405	P20936	KSYK	RASA1
P43405	Q15418	KSYK	KS6A1
P43405	P78314	KSYK	3BP2
P43405	P78314	KSYK	3BP2
P43405	P29353	KSYK	SHC1
P43405	P15498	KSYK	VAV
P43405	P52735	KSYK	VAV2
P56279	P31749	TCL1A	AKT1
P56279	P43403	TCL1A	ZAP70
P42680	Q99704	TEC	DOK1
P42680	Q99704	TEC	DOK1
P42680	P19174	TEC	PLCG1
P42680	P16885	TEC	PLCG2
P42680	Q99952	TEC	PTN18
P42680	Q99952	TEC	PTN18
P42680	Q9ULZ2	TEC	STAP1
P42680	Q9ULZ2	TEC	STAP1
P15498	Q8WV28	VAV	BLNK
P15498	P15391	VAV	CD19
P15498	P46108	VAV	CRK
P15498	P62993	VAV	GRB2
P15498	P61978	VAV	HNRPK
P15498	Q9GZY6	VAV	NTAL
P15498	Q13094	VAV	LCP2
P15498	P78314	VAV	3BP2
P15498	P43405	VAV	KSYK
P15498	P52735	VAV	VAV2
P52735	P22681	VAV2	CBL
P52735	Q9GZY6	VAV2	NTAL
P52735	P78314	VAV2	3BP2
P52735	P43405	VAV2	KSYK
P52735	P15498	VAV2	VAV
P43403	P31749	ZAP70	AKT1
P43403	P40259	ZAP70	CD79B
P43403	P56279	ZAP70	TCL1A
