UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P52333	Q9Y4H2	JAK3	IRS2
P52333	P23458	JAK3	JAK1
P52333	Q14289	JAK3	FAK2
P52333	Q15464	JAK3	SHB
P52333	O14543	JAK3	SOCS3
P52333	Q92783	JAK3	STAM1
P52333	Q92783	JAK3	STAM1
P52333	P40763	JAK3	STAT3
P52333	P42229	JAK3	STA5A
P52333	P09327	JAK3	VILI
P06239	P14784	LCK	IL2RB
P06239	P14784	LCK	IL2RB
P06239	P28482	LCK	MK01
P06239	P28482	LCK	MK01
P06239	P27986	LCK	P85A
P06239	P27986	LCK	P85A
P07948	P14784	LYN	IL2RB
P07948	P27361	LYN	MK03
P07948	P27361	LYN	MK03
P28482	P24864	MK01	CCNE1
P28482	P24941	MK01	CDK2
P28482	Q9UQC2	MK01	GAB2
P28482	P06239	MK01	LCK
P28482	Q9NQ66	MK01	PLCB1
P28482	P40763	MK01	STAT3
P27361	P19419	MK03	ELK1
P27361	Q9UQC2	MK03	GAB2
P27361	P07948	MK03	LYN
P27361	Q9NQ66	MK03	PLCB1
P27361	P40763	MK03	STAT3
P45983	P15336	MK08	ATF2
P45983	P05412	MK08	JUN
P42345	O14746	MTOR	TERT
Q13287	P42229	NMI	STA5A
Q13287	P51692	NMI	STA5B
P04150	P51692	GCR	STA5B
P42336	P42338	PK3CA	PK3CB
P42336	O00329	PK3CA	PK3CD
P42336	P48736	PK3CA	PK3CG
P42336	Q05513	PK3CA	KPCZ
P42336	P23443	PK3CA	KS6B1
P42336	P40763	PK3CA	STAT3
P42338	P42336	PK3CB	PK3CA
P42338	O00329	PK3CB	PK3CD
P42338	P48736	PK3CB	PK3CG
P42338	Q05513	PK3CB	KPCZ
P42338	P23443	PK3CB	KS6B1
P42338	P40763	PK3CB	STAT3
O00329	P42336	PK3CD	PK3CA
O00329	P42338	PK3CD	PK3CB
O00329	P48736	PK3CD	PK3CG
O00329	Q05513	PK3CD	KPCZ
O00329	P23443	PK3CD	KS6B1
O00329	P40763	PK3CD	STAT3
P48736	P42336	PK3CG	PK3CA
P48736	P42338	PK3CG	PK3CB
P48736	O00329	PK3CG	PK3CD
P48736	Q05513	PK3CG	KPCZ
P48736	P23443	PK3CG	KS6B1
P48736	P40763	PK3CG	STAT3
P27986	P22681	P85A	CBL
P27986	P46109	P85A	CRKL
P27986	P06241	P85A	FYN
P27986	Q9UQC2	P85A	GAB2
P27986	P14784	P85A	IL2RB
P27986	P35568	P85A	IRS1
P27986	P23458	P85A	JAK1
P27986	P06239	P85A	LCK
P27986	O00459	P85A	P85B
P27986	Q06124	P85A	PTN11
P27986	P23443	P85A	KS6B1
P27986	P40763	P85A	STAT3
O00459	P22681	P85B	CBL
O00459	P46109	P85B	CRKL
O00459	P06241	P85B	FYN
O00459	Q9UQC2	P85B	GAB2
O00459	P14784	P85B	IL2RB
O00459	P23458	P85B	JAK1
O00459	P27986	P85B	P85A
O00459	Q06124	P85B	PTN11
O00459	P23443	P85B	KS6B1
O00459	P40763	P85B	STAT3
Q92569	P40763	P55G	STAT3
Q05513	P42336	KPCZ	PK3CA
Q05513	P42338	KPCZ	PK3CB
Q05513	O00329	KPCZ	PK3CD
Q05513	P48736	KPCZ	PK3CG
Q14289	P52333	FAK2	JAK3
Q06124	P46109	PTN11	CRKL
Q06124	Q9UQC2	PTN11	GAB2
Q06124	P62993	PTN11	GRB2
Q06124	P27986	PTN11	P85A
Q06124	O00459	PTN11	P85B
Q06124	P42229	PTN11	STA5A
Q06124	P51692	PTN11	STA5B
P29350	P14784	PTN6	IL2RB
P29350	P14784	PTN6	IL2RB
P29350	P23458	PTN6	JAK1
P29350	P52333	PTN6	JAK3
P04049	P14784	RAF1	IL2RB
P23443	P62753	KS6B1	RS6
P23443	O14746	KS6B1	TERT
Q15464	P14784	SHB	IL2RB
Q15464	P31785	SHB	IL2RG
Q15464	P23458	SHB	JAK1
Q15464	P52333	SHB	JAK3
P29353	P22681	SHC1	CBL
P29353	P46109	SHC1	CRKL
P29353	P62993	SHC1	GRB2
P29353	P14784	SHC1	IL2RB
P29353	Q07889	SHC1	SOS1
O15524	P14784	SOCS1	IL2RB
O14543	P14784	SOCS3	IL2RB
O14543	P23458	SOCS3	JAK1
Q07889	P62993	SOS1	GRB2
Q07889	P29353	SOS1	SHC1
Q92783	O60674	STAM1	JAK2
Q92783	P52333	STAM1	JAK3
P42224	P14784	STAT1	IL2RB
P40763	P14784	STAT3	IL2RB
P40763	P42229	STAT3	STA5A
P40763	P51692	STAT3	STA5B
P42229	P46108	STA5A	CRK
P42229	P46109	STA5A	CRKL
P42229	P14784	STA5A	IL2RB
P42229	Q13287	STA5A	NMI
P42229	P40763	STA5A	STAT3
P42229	P51692	STA5A	STA5B
P51692	P46108	STA5B	CRK
P51692	P46109	STA5B	CRKL
P51692	P14921	STA5B	ETS1
P51692	P15036	STA5B	ETS2
P51692	P14784	STA5B	IL2RB
P51692	Q13287	STA5B	NMI
P51692	P04150	STA5B	GCR
P51692	P40763	STA5B	STAT3
P51692	P42229	STA5B	STA5A
P43405	P14784	KSYK	IL2RB
O14746	P31749	TERT	AKT1
O14746	P07900	TERT	HS90A
O14746	P42345	TERT	MTOR
O14746	P23443	TERT	KS6B1
P09327	P52333	VILI	JAK3
