UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
P16144	Q13753	ITB4	LAMC2
P16144	P08581	ITB4	MET
P16144	O95631	ITB4	NET1
P16144	P42336	ITB4	PK3CA
P16144	P42338	ITB4	PK3CB
P16144	O00329	ITB4	PK3CD
P16144	P48736	ITB4	PK3CG
P16144	P27986	ITB4	P85A
P16144	O00459	ITB4	P85B
P16144	Q92569	ITB4	P55G
P16144	Q15149	ITB4	PLEC
P16144	Q05397	ITB4	FAK1
P16144	Q06124	ITB4	PTN11
P16144	P29353	ITB4	SHC1
P16144	P08670	ITB4	VIME
P16144	P07947	ITB4	YES
P16144	P31946	ITB4	1433B
P16144	P27348	ITB4	1433T
P25391	P23229	LAMA1	ITA6
P25391	P16144	LAMA1	ITB4
P25391	P07942	LAMA1	LAMB1
P25391	P11047	LAMA1	LAMC1
P24043	P23229	LAMA2	ITA6
P24043	P16144	LAMA2	ITB4
P24043	P07942	LAMA2	LAMB1
P24043	P55268	LAMA2	LAMB2
P24043	P11047	LAMA2	LAMC1
Q16787	P23229	LAMA3	ITA6
Q16787	P16144	LAMA3	ITB4
Q16787	Q13751	LAMA3	LAMB3
Q16787	Q13753	LAMA3	LAMC2
O15230	P23229	LAMA5	ITA6
O15230	P16144	LAMA5	ITB4
O15230	P07942	LAMA5	LAMB1
O15230	P55268	LAMA5	LAMB2
O15230	P11047	LAMA5	LAMC1
P07942	P23229	LAMB1	ITA6
P07942	P16144	LAMB1	ITB4
P07942	P25391	LAMB1	LAMA1
P07942	P24043	LAMB1	LAMA2
P07942	O15230	LAMB1	LAMA5
P07942	P11047	LAMB1	LAMC1
P55268	P23229	LAMB2	ITA6
P55268	P16144	LAMB2	ITB4
P55268	P24043	LAMB2	LAMA2
P55268	O15230	LAMB2	LAMA5
P55268	P11047	LAMB2	LAMC1
Q13751	P23229	LAMB3	ITA6
Q13751	P16144	LAMB3	ITB4
Q13751	Q16787	LAMB3	LAMA3
Q13751	Q13753	LAMB3	LAMC2
P11047	P23229	LAMC1	ITA6
P11047	P16144	LAMC1	ITB4
P11047	P25391	LAMC1	LAMA1
P11047	P24043	LAMC1	LAMA2
P11047	O15230	LAMC1	LAMA5
P11047	P07942	LAMC1	LAMB1
P11047	P55268	LAMC1	LAMB2
Q13753	P23229	LAMC2	ITA6
Q13753	P16144	LAMC2	ITB4
Q13753	Q16787	LAMC2	LAMA3
Q13753	Q13751	LAMC2	LAMB3
P08581	P16144	MET	ITB4
P08581	P16144	MET	ITB4
Q04912	P31947	RON	1433S
Q04912	P31946	RON	1433B
Q04912	P62258	RON	1433E
Q04912	Q04917	RON	1433F
Q04912	P27348	RON	1433T
Q04912	P63104	RON	1433Z
P42345	Q13541	MTOR	4EBP1
Q32MK0	Q15149	MYLK3	PLEC
O95631	P23229	NET1	ITA6
O95631	P16144	NET1	ITB4
Q13153	P63000	PAK1	RAC1
P42336	P16144	PK3CA	ITB4
P42336	P42338	PK3CA	PK3CB
P42336	O00329	PK3CA	PK3CD
P42336	P48736	PK3CA	PK3CG
P42336	P27986	PK3CA	P85A
P42336	O00459	PK3CA	P85B
P42336	Q92569	PK3CA	P55G
P42338	P16144	PK3CB	ITB4
P42338	P42336	PK3CB	PK3CA
P42338	O00329	PK3CB	PK3CD
P42338	P48736	PK3CB	PK3CG
P42338	P27986	PK3CB	P85A
P42338	O00459	PK3CB	P85B
P42338	Q92569	PK3CB	P55G
O00329	P16144	PK3CD	ITB4
O00329	P42336	PK3CD	PK3CA
O00329	P42338	PK3CD	PK3CB
O00329	P48736	PK3CD	PK3CG
O00329	P27986	PK3CD	P85A
O00329	O00459	PK3CD	P85B
O00329	Q92569	PK3CD	P55G
P48736	P16144	PK3CG	ITB4
P48736	P42336	PK3CG	PK3CA
P48736	P42338	PK3CG	PK3CB
P48736	O00329	PK3CG	PK3CD
P48736	P27986	PK3CG	P85A
P48736	O00459	PK3CG	P85B
P48736	Q92569	PK3CG	P55G
P27986	P31749	P85A	AKT1
P27986	P04626	P85A	ERBB2
P27986	P35568	P85A	IRS1
P27986	Q9Y4H2	P85A	IRS2
P27986	P16144	P85A	ITB4
P27986	P42336	P85A	PK3CA
P27986	P42338	P85A	PK3CB
P27986	O00329	P85A	PK3CD
P27986	P48736	P85A	PK3CG
P27986	O00459	P85A	P85B
P27986	Q92569	P85A	P55G
O00459	P16144	P85B	ITB4
O00459	P42336	P85B	PK3CA
O00459	P42338	P85B	PK3CB
O00459	O00329	P85B	PK3CD
O00459	P48736	P85B	PK3CG
O00459	P27986	P85B	P85A
O00459	Q92569	P85B	P55G
Q92569	P16144	P55G	ITB4
Q92569	P42336	P55G	PK3CA
Q92569	P42338	P55G	PK3CB
Q92569	O00329	P55G	PK3CD
Q92569	P48736	P55G	PK3CG
Q92569	P27986	P55G	P85A
Q92569	O00459	P55G	P85B
Q15149	Q9UMD9	PLEC	COHA1
Q15149	P16144	PLEC	ITB4
Q15149	Q32MK0	PLEC	MYLK3
P17252	P16144	KPCA	ITB4
Q05655	P23229	KPCD	ITA6
Q05655	P16144	KPCD	ITB4
Q05397	P62993	FAK1	GRB2
Q05397	P16144	FAK1	ITB4
Q05397	P12931	FAK1	SRC
Q06124	P16144	PTN11	ITB4
P63000	Q13153	RAC1	PAK1
P61586	Q9BST9	RHOA	RTKN
P08865	P23229	RSSA	ITA6
Q9BST9	P61586	RTKN	RHOA
P31947	Q04912	1433S	RON
P29353	P62993	SHC1	GRB2
P29353	P16144	SHC1	ITB4
P12931	Q05397	SRC	FAK1
P12931	Q05397	SRC	FAK1
O15350	P00519	P73	ABL1
P08670	P16144	VIME	ITB4
P07947	P16144	YES	ITB4
P31946	P16144	1433B	ITB4
P31946	Q04912	1433B	RON
P62258	Q04912	1433E	RON
Q04917	Q04912	1433F	RON
P27348	P16144	1433T	ITB4
P27348	Q04912	1433T	RON
P63104	Q04912	1433Z	RON
