UniProtID_1	UniProtID_2	Gene_name_1	Gene_name_2
Q9HAU4	Q15796	SMUF2	SMAD2
Q9HAU4	O15105	SMUF2	SMAD7
Q9HAU4	Q9HCE7	SMUF2	SMUF1
Q9HAU4	P36897	SMUF2	TGFR1
Q9HAU4	P37173	SMUF2	TGFR2
Q9HAU4	Q9H0M0	SMUF2	WWP1
Q8TAD8	Q92793	SNIP1	CBP
Q8TAD8	Q09472	SNIP1	EP300
Q8TAD8	Q15796	SNIP1	SMAD2
Q8TAD8	Q13485	SNIP1	SMAD4
Q13573	Q15796	SNW1	SMAD2
Q13573	P84022	SNW1	SMAD3
Q13596	Q9UNH7	SNX1	SNX6
O60749	Q9UNH7	SNX2	SNX6
O95219	Q9UNH7	SNX4	SNX6
Q9UNH7	Q13596	SNX6	SNX1
Q9UNH7	O60749	SNX6	SNX2
Q9UNH7	O95219	SNX6	SNX4
Q9UNH7	P36897	SNX6	TGFR1
Q9UNH7	P37173	SNX6	TGFR2
Q07889	P29353	SOS1	SHC1
P48436	Q15796	SOX9	SMAD2
P48436	P84022	SOX9	SMAD3
P08047	P14921	SP1	ETS1
P08047	Q15796	SP1	SMAD2
P08047	P84022	SP1	SMAD3
P08047	Q13485	SP1	SMAD4
P09486	P37173	SPRC	TGFR2
Q01082	Q8NG27	SPTB2	PJA1
Q01082	P84022	SPTB2	SMAD3
Q01082	Q13485	SPTB2	SMAD4
P12931	P37173	SRC	TGFR2
Q96FJ0	Q15796	STALP	SMAD2
Q96FJ0	O15105	STALP	SMAD7
Q15831	Q13485	STK11	SMAD4
Q15831	Q8N1F8	STK11	S11IP
Q8N1F8	Q13485	S11IP	SMAD4
Q8N1F8	Q15831	S11IP	STK11
Q9Y3F4	Q01844	STRAP	EWS
Q9Y3F4	P15531	STRAP	NDKA
Q9Y3F4	O15530	STRAP	PDPK1
Q9Y3F4	Q15796	STRAP	SMAD2
Q9Y3F4	P84022	STRAP	SMAD3
Q9Y3F4	O43541	STRAP	SMAD6
Q9Y3F4	O15105	STRAP	SMAD7
Q9Y3F4	P36897	STRAP	TGFR1
Q9Y3F4	P37173	STRAP	TGFR2
P63165	Q13485	SUMO1	SMAD4
Q15750	O43318	TAB1	M3K7
P15884	O15105	ITF2	SMAD7
Q14186	Q16254	TFDP1	E2F4
Q14186	Q15329	TFDP1	E2F5
Q14186	P28749	TFDP1	RBL1
Q14186	Q08999	TFDP1	RBL2
Q14186	P84022	TFDP1	SMAD3
Q14186	Q13485	TFDP1	SMAD4
Q14188	Q16254	TFDP2	E2F4
P01137	P37023	TGFB1	ACVL1
P01137	P34741	TGFB1	SDC2
P01137	P36897	TGFB1	TGFR1
P01137	P37173	TGFB1	TGFR2
P01137	Q03167	TGFB1	TGBR3
P61812	P36897	TGFB2	TGFR1
P61812	P37173	TGFB2	TGFR2
P61812	Q03167	TGFB2	TGBR3
P10600	P37173	TGFB3	TGFR2
P10600	Q03167	TGFB3	TGBR3
P36897	P63010	TGFR1	AP2B1
P36897	O15169	TGFR1	AXIN1
P36897	Q03135	TGFR1	CAV1
P36897	P16070	TGFR1	CD44
P36897	P16070	TGFR1	CD44
P36897	P98082	TGFR1	DAB2
P36897	Q13347	TGFR1	EIF3I
P36897	P17813	TGFR1	EGLN
P36897	P17813	TGFR1	EGLN
P36897	P62942	TGFR1	FKB1A
P36897	P49354	TGFR1	FNTA
P36897	P49354	TGFR1	FNTA
P36897	Q9NPB6	TGFR1	PAR6A
P36897	P27986	TGFR1	P85A
P36897	O00459	TGFR1	P85B
P36897	P36873	TGFR1	PP1G
P36897	O75807	TGFR1	PR15A
P36897	P30153	TGFR1	2AAA
P36897	P63151	TGFR1	2ABA
P36897	P63151	TGFR1	2ABA
P36897	P29353	TGFR1	SHC1
P36897	P29353	TGFR1	SHC1
P36897	P57059	TGFR1	SIK1
P36897	Q15796	TGFR1	SMAD2
P36897	Q15796	TGFR1	SMAD2
P36897	P84022	TGFR1	SMAD3
P36897	P84022	TGFR1	SMAD3
P36897	O43541	TGFR1	SMAD6
P36897	O15105	TGFR1	SMAD7
P36897	Q9HCE7	TGFR1	SMUF1
P36897	Q9HAU4	TGFR1	SMUF2
P36897	Q9UNH7	TGFR1	SNX6
P36897	Q9Y3F4	TGFR1	STRAP
P36897	P01137	TGFR1	TGFB1
P36897	P61812	TGFR1	TGFB2
P36897	P37173	TGFR1	TGFR2
P36897	Q03167	TGFR1	TGBR3
P36897	Q9Y4K3	TGFR1	TRAF6
P36897	Q12931	TGFR1	TRAP1
P36897	Q96JC1	TGFR1	VPS39
P36897	Q9H0M0	TGFR1	WWP1
P36897	Q7Z3T8	TGFR1	ZFY16
P36897	O95405	TGFR1	ZFYV9
P37173	P37023	TGFR2	ACVL1
P37173	P63010	TGFR2	AP2B1
P37173	O95067	TGFR2	CCNB2
P37173	P06493	TGFR2	CDK1
P37173	P35222	TGFR2	CTNB1
P37173	P98082	TGFR2	DAB2
P37173	Q9UER7	TGFR2	DAXX
P37173	Q9NP97	TGFR2	DLRB1
P37173	Q8TF09	TGFR2	DLRB2
P37173	Q8TF09	TGFR2	DLRB2
P37173	Q13347	TGFR2	EIF3I
P37173	Q13347	TGFR2	EIF3I
P37173	P17813	TGFR2	EGLN
P37173	P17813	TGFR2	EGLN
P37173	P05556	TGFR2	ITB1
P37173	P05106	TGFR2	ITB3
P37173	Q9NPB6	TGFR2	PAR6A
P37173	P27986	TGFR2	P85A
P37173	O00459	TGFR2	P85B
P37173	P28340	TGFR2	DPOD1
P37173	P30153	TGFR2	2AAA
P37173	P29353	TGFR2	SHC1
P37173	Q15796	TGFR2	SMAD2
P37173	O15105	TGFR2	SMAD7
P37173	Q9HCE7	TGFR2	SMUF1
P37173	Q9HAU4	TGFR2	SMUF2
P37173	Q9UNH7	TGFR2	SNX6
P37173	P09486	TGFR2	SPRC
P37173	Q9Y3F4	TGFR2	STRAP
P37173	P01137	TGFR2	TGFB1
P37173	P61812	TGFR2	TGFB2
P37173	P10600	TGFR2	TGFB3
P37173	P36897	TGFR2	TGFR1
P37173	P36897	TGFR2	TGFR1
P37173	Q03167	TGFR2	TGBR3
P37173	Q03167	TGFR2	TGBR3
P37173	Q9Y4K3	TGFR2	TRAF6
P37173	Q12931	TGFR2	TRAP1
P37173	Q96JC1	TGFR2	VPS39
P37173	Q9H0M0	TGFR2	WWP1
P37173	O95405	TGFR2	ZFYV9
Q03167	P32121	TGBR3	ARRB2
Q03167	O14908	TGBR3	GIPC1
Q03167	P34741	TGBR3	SDC2
Q03167	P01137	TGBR3	TGFB1
Q03167	P61812	TGBR3	TGFB2
Q03167	P10600	TGBR3	TGFB3
Q03167	P36897	TGBR3	TGFR1
Q03167	P37173	TGBR3	TGFR2
Q15583	O75593	TGIF1	FOXH1
Q15583	Q13547	TGIF1	HDAC1
Q15583	Q8IU81	TGIF1	I2BP1
Q15583	P05412	TGIF1	JUN
Q15583	P29590	TGIF1	PML
Q15583	Q15796	TGIF1	SMAD2
Q15583	Q13485	TGIF1	SMAD4
P04637	Q15796	P53	SMAD2
P04637	P84022	P53	SMAD3
O15350	Q15796	P73	SMAD2
O15350	P84022	P73	SMAD3
Q9Y4K3	O43318	TRAF6	M3K7
Q9Y4K3	P36897	TRAF6	TGFR1
Q9Y4K3	P37173	TRAF6	TGFR2
Q12931	Q13485	TRAP1	SMAD4
Q12931	P36897	TRAP1	TGFR1
Q12931	P37173	TRAP1	TGFR2
Q9UPN9	Q15796	TRI33	SMAD2
Q9UPN9	P84022	TRI33	SMAD3
P51668	P12757	UB2D1	SKIL
P62837	P12757	UB2D2	SKIL
P62837	Q15796	UB2D2	SMAD2
P61077	P12757	UB2D3	SKIL
P61077	Q15796	UB2D3	SMAD2
P63279	Q13485	UBC9	SMAD4
Q9Y5K5	O15105	UCHL5	SMAD7
Q9Y5K5	P36897	UCHL5	TGFR1
P11473	P84022	VDR	SMAD3
Q96JC1	Q13485	VPS39	SMAD4
Q96JC1	P36897	VPS39	TGFR1
Q96JC1	P37173	VPS39	TGFR2
Q9H0M0	P12757	WWP1	SKIL
Q9H0M0	Q15796	WWP1	SMAD2
Q9H0M0	O15105	WWP1	SMAD7
Q9H0M0	Q9HCE7	WWP1	SMUF1
Q9H0M0	Q9HAU4	WWP1	SMUF2
Q9H0M0	P36897	WWP1	TGFR1
Q9H0M0	P37173	WWP1	TGFR2
Q9GZV5	Q96RN5	WWTR1	MED15
Q9GZV5	Q15796	WWTR1	SMAD2
Q9GZV5	P84022	WWTR1	SMAD3
Q9GZV5	Q13485	WWTR1	SMAD4
O14980	Q9HCE7	XPO1	SMUF1
Q9C0E2	P84022	XPO4	SMAD3
P46937	O15105	YAP1	SMAD7
P37275	Q15796	ZEB1	SMAD2
P37275	P84022	ZEB1	SMAD3
O60315	Q15796	ZEB2	SMAD2
O60315	P84022	ZEB2	SMAD3
Q7Z3T8	Q13485	ZFY16	SMAD4
Q7Z3T8	P36897	ZFY16	TGFR1
O95405	O14964	ZFYV9	HGS
O95405	P29590	ZFYV9	PML
O95405	Q15796	ZFYV9	SMAD2
O95405	P84022	ZFYV9	SMAD3
O95405	P36897	ZFYV9	TGFR1
O95405	P37173	ZFYV9	TGFR2
